id,created_at,text
1381993514809057285,2021-04-13 15:31:44+00:00,"""Data and knowledge are universal languages.""

Jessica Martinez @gatesfoundation on the power of collaboration and partnership to tackle the greatest inequities in our world. #healthcareoutcomes https://t.co/9SI2g1bM0e"
1381990112855257090,2021-04-13 15:18:13+00:00,"""We saw the benefits of being a truly integrated health system rather than a series of individual facilities.""

@MichaelJDowling on how @NorthwellHealth responded to COVID-19. #healthcareoutcomes https://t.co/mxyOmamy6X"
1381987277090488323,2021-04-13 15:06:57+00:00,"Leading through a pandemic: @MichaelJDowling 

As president and CEO @NorthwellHealth, he leads a workforce of more than 75,000 and annual revenue of $14 billion.

#healthcareoutcomes https://t.co/UbIWlENqqb"
1381972938128302082,2021-04-13 14:09:58+00:00,"""The next six weeks remain a critical window.""

Dr @ronan_glynn, Deputy CMO, addresses the National #HealthcareOutcomes conference today. #COVID19Ireland https://t.co/jpGnRzpwAN"
1381970781006036994,2021-04-13 14:01:24+00:00,"Impact and learnings: an OECD perspective

Dr Niek Klazinga, Head of the @OECD Health Care Quality Indicator Programme, addresses the #HealthcareOutcomes today. https://t.co/ebqJStpyBv"
1381964462643507212,2021-04-13 13:36:18+00:00,"A window of opportunity for @slaintecare?

Dr @sburx shares her research on the ongoing #Sláintecare implementation in the time of COVID-19 at the National #HealthcareOutcomes conference https://t.co/gVq3L5qNJ4"
1381960651359145990,2021-04-13 13:21:09+00:00,"'Some patients have been appropriately cared for in the community, others remain on or have been added to a waiting list...It's important that these patients are quickly identified.""

Mr Kenneth Mealy addresses the National #HealthcareOutcomes conference. @noca_irl https://t.co/Ck2ZgHt9t7"
1381958172999569419,2021-04-13 13:11:18+00:00,"Sustaining healthcare in the time of COVID-19

We're pleased to welcome Minister @DonnellyStephen to open the National #HealthcareOutcomes conference today. https://t.co/M90IzF50uw https://t.co/YFTadJZkxj"
1381947452761251840,2021-04-13 12:28:42+00:00,"Sustaining healthcare in the time of COVID-19

There's still time to register for the National #HealthcareOutcomes conference today. Live at 2pm.
https://t.co/DGH6mA4uEH"
1381891596166250500,2021-04-13 08:46:45+00:00,"Data on the impact of the pandemic on hospital discharges and surgical care will be presented at the National #HealthcareOutcomes Conference today.
https://t.co/dlLRB2uPW4"
1381638690250887173,2021-04-12 16:01:48+00:00,"@ThomasKearns12 Wishing you a very happy anniversary, @ThomasKearns12.✨✨"
1381573067739164674,2021-04-12 11:41:02+00:00,"Data-driven decisions in healthcare 

Join us for the National #HealthcareOutcomes conference tomorrow. #COVID19Ireland 
https://t.co/DGH6mA4uEH"
1381566689138069511,2021-04-12 11:15:41+00:00,"@LindaElizNugent @ForumTL @TheUSI @RCSI_Nursing Congratulations, @LindaElizNugent. 
👏👏👏"
1381550812317499394,2021-04-12 10:12:36+00:00,"@shanecull @ForumTL @TheUSI @RCSIPharmBioMol Congratulations, @shanecull! 🙌"
1381550578615074818,2021-04-12 10:11:40+00:00,"@lisamellonpsych @ForumTL @TheUSI @RCSI_SU_ Congratulations, @lisamellonpsych!"
1381550416165531649,2021-04-12 10:11:01+00:00,"@orankennedy @ForumTL @TheUSI Congratulations, Oran! 
👏👏👏"
1381550275815690248,2021-04-12 10:10:28+00:00,"@celinemarmion @ForumTL @TheUSI @RCSI_SU_ Congratulations, Prof. @celinemarmion! 🙌"
1380479436341055491,2021-04-09 11:15:20+00:00,"To improve patient outcomes, work led by Professor @robebyrne has evaluated the effectiveness of repeat stenting compared to angioplasty with a drug-coated balloon.

https://t.co/iqBkwc251g 
@CVRIDublin  #RCSIdiscover https://t.co/kjZyxGMcOJ"
1380445203019001857,2021-04-09 08:59:18+00:00,"RCSI and @UPMC establish Fellowship in honour of Dan Rooney.

The two-year Fellowship will develop sports-related #concussion care in Ireland. 

@UPMCinIreland @RCSIPhysio
https://t.co/oexNHCHCFf"
1380181726467661827,2021-04-08 15:32:20+00:00,".@RCSI_MedProf invite you to share images exploring professionalism in the time of COVID-19 and the challenges faced in the different countries.

📸Submit your photos for a chance to win great prizes including a MacBook. https://t.co/Fsves7KC7G https://t.co/ywUN7FVdnq"
1380164977345101834,2021-04-08 14:25:47+00:00,"The pandemic has highlighted the importance of access to research and data on a large scale.

@EU_Health research co-authored by @Nivel_research and RCSI has found EU-level actions are needed to enable more efficient sharing of healthcare data.

#GDPR 

https://t.co/BUgX6735MP https://t.co/ieNwzNfKJU"
1380115188272271362,2021-04-08 11:07:56+00:00,"'A new cystic fibrosis drug means I'm the healthiest I've been for 20 years'

RCSI medical student @bevin_murphy shares her experience #livingwithCF. @cf_ireland #Kaftrio 
https://t.co/qCKtan5UPZ"
1380078340078460930,2021-04-08 08:41:31+00:00,"The latest Parkinson's research in Ireland will be shared over two sessions this month. 

Open to everyone interested in #Parkinsons
@ParkinsonsIre @RCSI_Irl @nuigalway @UCC @dni_neurology #PDMitoQUANT
https://t.co/YxpIlTxcK4"
1379813859305869312,2021-04-07 15:10:34+00:00,"Data-driven decisions in the COVID-19 response

Register for the National #HealthcareOutcomes conference on 13 April. 
https://t.co/DGH6mA4uEH"
1379805681537200130,2021-04-07 14:38:04+00:00,"Simulation-based learning enables @RCSIPhysio students to build competency in a safe and controlled environment.

RCSI Professor @smcdonough2, Dr @orlaghoshea88 and @HelenHeery will present on 10 April at the World Congress of Physical Therapy: https://t.co/8EiMJPh6fw https://t.co/3QLbBTItaH"
1379800801078558720,2021-04-07 14:18:41+00:00,"Last month, @DrMikeRyan received the inaugural Sir Charles Alexander Cameron Award for #PopulationHealth. 

Dr Ryan called for mental health to be a major pillar of the global recovery from COVID-19. 

Watch: https://t.co/f2m9pZ8CkQ 
#HealthEquity #WorldHealthDay https://t.co/vdnCM8eI1i"
1379792238935433221,2021-04-07 13:44:39+00:00,"No one is safe from #COVID19 until everyone is safe.

On #WorldHealthDay, we support #HealthEquity to achieve #HealthForAll.

@DrMikeRyan @WHO #PopulationHealth https://t.co/uSE1Tb1s5G"
1377544944026583040,2021-04-01 08:54:42+00:00,"📸RCSI in 1933

Thanks to @RobCross247 who is bringing Ireland's history to life. #TheWayWeWere #Dublin https://t.co/HFPJQDpAt0"
1377541762831503362,2021-04-01 08:42:04+00:00,"The impact of COVID-19 on healthcare policy

Mr David Meredith @McKinsey will address the #healthcareoutcomes conference. https://t.co/8020PVQ0lr https://t.co/ArZJUyXHiH"
1377533138092625921,2021-04-01 08:07:48+00:00,"@RCSISurgicalSoc @RCSI_SU_ @CamillaCarrol10 @ConorSheahan7 Congratulations to everyone, @RCSISurgicalSoc. A truly well-deserved award, a testament to your great work in an extraordinary year.
👏👏👏"
1377278908345778180,2021-03-31 15:17:35+00:00,"Learnings for the acute hospital sector

@MichaelJDowling, President and CEO @NorthwellHealth, to address #healthcareoutcomes conference on 13 April.

Register: https://t.co/8020PVQ0lr https://t.co/Pf1NZpGSED"
1377254683090288644,2021-03-31 13:41:19+00:00,"On #TransDayOfVisibility , we're proud to fly the Transgender Pride flag over 123 St Stephen's Green.

#Dublin #TDOV2021 https://t.co/plpiHuHeBV"
1377219845381632006,2021-03-31 11:22:53+00:00,"RCSI’s commitment to gender equality recognised by two new #AthenaSWAN bronze awards

@RCSIPharmBioMol @hea_irl @AdvanceHE 
https://t.co/XfQvdhT0Dx"
1377181954798329865,2021-03-31 08:52:19+00:00,"On #TransDayOfVisibility , we want to send a message of solidarity and support to the trans community.

We are proud to be your allies, standing up against transphobia. 

@TENI_Tweets @BeLonG_To #TDOV https://t.co/1Gxj6QYr81"
1376921878896508933,2021-03-30 15:38:52+00:00,"@SIRSGlobal @MarycannonMary @TilWykes @ERC_Research Congratulations, Prof. @MarycannonMary! @RCSI_Research"
1376837729242259460,2021-03-30 10:04:29+00:00,"The value and role of mentoring and role models

We're looking forward to hearing from Dr Fidencio Saldaña @harvardmed on 23 April @RCSI_MedProf.

#MedEd #professionalism 
https://t.co/ydckwQ4HoM"
1376819021765611520,2021-03-30 08:50:09+00:00,"Strengthening the frontline

Dr Niek Klazinga @OECD will address the #healthcareoutcomes conference. 

Join us on 13 April. https://t.co/8020PVQ0lr https://t.co/0o2Feryuk8"
1376569693633396737,2021-03-29 16:19:25+00:00,"Altruism, Compassion and Duty

Prof. Joshua Hordern @oxfordhvp will address the @RCSI_MedProf on 23 April. #professionalism #ethics
https://t.co/ydckwQ4HoM"
1376450673852739584,2021-03-29 08:26:28+00:00,"Feeling jet-lagged or fuzzy-headed since the move to daylight savings time?

Dr Annie Curtis @curtisclocklab shares how the move from standard time can affect your health and wellbeing.
► https://t.co/WIOQ4mXQjt #StopTheClock https://t.co/hKwCBa0GIX"
1376448276501774337,2021-03-29 08:16:56+00:00,"@SiobhanRyan_ @RCSISurgicalSoc Congratulations on this great achievement, @SiobhanRyan_. 🙌@RCSISurgicalSoc"
1375490515236454400,2021-03-26 16:51:08+00:00,"#DaffodilDay with a difference: a sea of yellow for @IrishCancerSoc 

You can show your support and help fund vital services and life-saving research online at https://t.co/Ibn28iehYN or text DAFFODIL to 50300. https://t.co/5ti6AgA69V"
1375460017294475265,2021-03-26 14:49:57+00:00,"@SDaubaras @stjamesdublin @IrishEMtrainees @AssocEmergMedIE Congratulations, Sarah! Wishing you every success for your new post @stjamesdublin."
1375394511426310146,2021-03-26 10:29:39+00:00,"@_aislinglouise @DGriffithGroup @ChemistryRCSI Congratulations, Dr @_aislinglouise! 
👏👏👏
We hope you enjoyed your well-deserved celebrations. Looking forward to celebrating on campus when we can. @RCSI_Research"
1375391730191761408,2021-03-26 10:18:36+00:00,"Insights into the Future of Surgery 

Mr Kieran Ryan will join @HealthTech_IRL and @MedtronicIrl to explore the evolution of #surgery. 

Live at 12.30pm: https://t.co/ZqflGX1KhK https://t.co/6IyKzx7b1l"
1375388851821293568,2021-03-26 10:07:10+00:00,@NicolaMcGlynn1 @RCSIHealthPlus That's great to hear @NicolaMcGlynn1. We're so glad you've joined us @RCSIHealthPlus.
1375387201442361347,2021-03-26 10:00:36+00:00,"@irjanefoster11 @RCSIHealthPlus We're delighted to hear this great feedback, @irjanefoster11. Thank you for joining us @RCSIHealthPlus."
1375135209763536903,2021-03-25 17:19:17+00:00,"More than 19,500 people have signed up to our free online course 'The Science of Health and Happiness.' 

Would you like to join us? 

Sign up today: https://t.co/hGiHOdKMER https://t.co/Hel3bOpbKR"
1375030955870654465,2021-03-25 10:25:01+00:00,"RCSI has received a nearly €1.2 million @scienceirel infrastructure award to develop a high-resolution imaging system.

https://t.co/68vzltt84W"
1375014014846124035,2021-03-25 09:17:42+00:00,"RCSI clinical lecturer and @shelsfc midfielder Dr @GrantCiara speaks to @IrishTimes ahead of the @FAI_WNL season kick-off.
https://t.co/eTfPSdHySe"
1374736408577986565,2021-03-24 14:54:35+00:00,"The science of happiness and how to make it work for you.

Prof. Ciaran O'Boyle @RCSIHealthPlus writes @TheGlossMag. #lifestylemedicine https://t.co/BVMO3AskRQ"
1374727638862942209,2021-03-24 14:19:44+00:00,"Our mentoring role in the Global Surgical Training Challenge reflects our world-leading capacity in #SimEd and research.

https://t.co/HATodirvtp #SDG3 #RCSIdiscover https://t.co/camQkcJ9uY"
1374680394738626562,2021-03-24 11:12:01+00:00,"Despite the challenges of paediatric #telemedicine, @RCSIPhysio research found that there is generally a high rate of acceptability among healthcare practitioners and families.

https://t.co/ZDj2HRgG0l"
1374672011843272705,2021-03-24 10:38:42+00:00,"Critical Care in a Pandemic

Prof. @Curleyger will address the @RCSI_MedProf conference on 23 April. https://t.co/Fsves7KC7G #professionalism #patientcare"
1374666154665447425,2021-03-24 10:15:25+00:00,@News_IACR @IrishCancerSoc @BreakthroCancer @RandoxOfficial @miltenyibiotec @InventiaLifeSci @Cancers_MDPI @JanssenEMEA @BioSciencesLtd @nanostringtech @EACRnews @PrecisionOncIre Wishing you every success for the conference. Looking forward to some great talks over the next three days. @RCSI_Research @News_IACR
1374400688269053953,2021-03-23 16:40:33+00:00,"New treatment can reduce the risk of facial pressure injuries from PPE in frontline healthcare workers.

https://t.co/H4YiyiBzMd
@JWCeditor #RCSIdiscover https://t.co/cxHLQ5X0wy"
1374388852350091269,2021-03-23 15:53:31+00:00,"Professionalism in a pandemic 

📸Share your story with @RCSI_MedProf.
https://t.co/Fsves82cZe #MedTwitter #MedEd https://t.co/XkDiWFgyKU"
1374378611751354377,2021-03-23 15:12:50+00:00,"New treatment can reduce the risk of facial pressure injuries from PPE in frontline healthcare workers.

@JWCeditor #RCSIdiscover"
1374326935040503810,2021-03-23 11:47:29+00:00,"The research was carried out by researchers @SWaTRCSI in collaboration with WaterWipes, Beiersdorf and @FlemingMedical.

https://t.co/H4YiyiTbaN
@JWCeditor #RCSIdiscover https://t.co/GclhVJ99Gv"
1374325262461120512,2021-03-23 11:40:50+00:00,"New treatment can reduce the risk of facial pressure injuries from PPE in frontline healthcare workers. 

@SWaTRCSI #PPE #RCSIdiscover
https://t.co/uQc3ud2eh0"
1374303815009206274,2021-03-23 10:15:37+00:00,"@GarethMorris5 @Epilepsy_En @scienceirel Congratulations, @GarethMorris5! We're really looking forward to seeing what comes next @Epilepsy_En."
1374043019691823105,2021-03-22 16:59:19+00:00,"As a result of RCSI’s Student Innovation Challenge, @HelenFogarty14 and RCSI students have now been published in the Irish Journal of Medical Science.

Their work on attitudes toward an app for young adults with sickle cell disease can be found here: https://t.co/sZSdfwUlkh https://t.co/mIRvOQa7rd"
1374005802990723077,2021-03-22 14:31:25+00:00,"We're delighted to be a part of @DubLearningCity #DLCFestival2021.

View the full programme at https://t.co/tSKiGCueI2 @RCSILibrary https://t.co/HVGaqwo03r"
1373969210087464966,2021-03-22 12:06:01+00:00,"A window of opportunity for Sláintecare?

Dr Sara Burke @sburx will address the #healthcareoutcomes conference on 13 April. https://t.co/8020PVQ0lr https://t.co/gBgGvufLQR"
1373951761682141184,2021-03-22 10:56:41+00:00,"Young people across Ireland are invited to send a piece of art, a song or a photo to @TempleStreetHos for a special display. 

Learn more: https://t.co/jfdqGpulS1 💚
#IAHW2021 #PaintTheWorldLimeGreen https://t.co/3feRX3PB32"
1373938255134134274,2021-03-22 10:03:01+00:00,"More than 18,500 sign up to learn about the science of health and happiness @RCSIHealthPlus 
https://t.co/HgHVTIpBpG"
1373930666400841729,2021-03-22 09:32:51+00:00,"The impact of COVID-19 on healthcare policy

Dr Tony Holohan @CMOIreland will address the National #HealthcareOutcomes Conference.

Join us on 13 April. https://t.co/8020PVQ0lr https://t.co/LkGjexjBUX"
1372283881529958402,2021-03-17 20:29:07+00:00,"Shining bright on St Patrick’s Day ☘️⁣
⁣⁣
To everyone working on the frontline around the world,⁣⁣
To everyone keeping our communities safe,
To our students, alumni and staff,
Happy #StPatricksDay 
⁣⁣
#GlobalGreening #RCSIAlumni https://t.co/5uCqPznl1B"
1372099220371611648,2021-03-17 08:15:21+00:00,"Today, we celebrate #StPatricksDay and the culture, heritage and history that connects us, joining with all those who form part of the Irish family around the world. 

Beannachtaí na Féile Pádraig oraibh.☘️ https://t.co/ZA32PgLXUr"
1371877256310706183,2021-03-16 17:33:20+00:00,"Better surgical care - a global challenge

We’re leading a mentorship programme for teams in the Global Surgical Training Challenge. https://t.co/HATodirvtp 

#SDG3 #RCSIdiscover https://t.co/5LPhUCuRwz"
1371871761235636228,2021-03-16 17:11:30+00:00,"Professionalism in a pandemic. What lessons have we learned from COVID-19?

Join @RCSI_MedProf on 23 April."
1371829056887521286,2021-03-16 14:21:49+00:00,"@suzannemmurphy1 Congratulations, @suzannemmurphy1! We're delighted you'll be joining us on the National Surgical Training Programme. 🙌🙌"
1371758140241371136,2021-03-16 09:40:01+00:00,"Society must do all it can to protect children.

Today, we welcome the launch of the Major Trauma Audit Paediatric Report @noca_irl which outlines clear public messages to prevent childhood trauma. #MTA2021 https://t.co/nJOwOq0oVV"
1371466513379627012,2021-03-15 14:21:12+00:00,"COVID-19: The impact on healthcare delivery

Dr Tony Holohan @CMOIreland will address the National #HealthcareOutcomes Conference on 13 April. https://t.co/8020PVQ0lr https://t.co/OT9oIBhwz6"
1371429705702854657,2021-03-15 11:54:56+00:00,"Details of the COMMA trial (Conservative versus Open Management of Acute uncomplicated Appendicitis) are featured in @AnnalsofSurgery 

https://t.co/okiUO4RdJC"
1371427882707386368,2021-03-15 11:47:41+00:00,"Surgery, rather than antibiotics-only, should remain as the mainstay of treatment for acute uncomplicated appendicitis.

The study by RCSI and @Beaumont_Dublin is published in @AnnalsofSurgery 

https://t.co/Cxpg801Agx https://t.co/dzXLrGu8z8"
1371400153127587843,2021-03-15 09:57:30+00:00,"The changing face of medical professionalism in the time of COVID-19

Register for the @RCSI_MedProf conference. https://t.co/Fsves7KC7G #MedTwitter https://t.co/rzWFUWewWT"
1370419161281798145,2021-03-12 16:59:23+00:00,"We would like to thank our speakers and all delegates who joined us for the launch of @RCSI_GlobalSurg today.

📅 We hope to see you in Dublin in March 2022. #GlobalSurgery #GlobalHealth https://t.co/kHwwW05qNz"
1370410055158353925,2021-03-12 16:23:12+00:00,"""With patients at the centre of our mission, we will develop new global partnerships to bring better quality, more timely, and more affordable surgical care to patients worldwide.""

Prof. @markshrime, O'Brien Chair of #GlobalSurgery, @RCSI_GlobalSurg https://t.co/L1Elgu63Jj"
1370406653967892481,2021-03-12 16:09:41+00:00,"Better surgical care - a global challenge

Increasing access to safe and affordable surgical and anesthesia care requires strong collaboration with multiple partners globally. 

Dr Geoff Ibbotson @surgfoundation calls for collaboration at all levels. #GlobalSurgery https://t.co/Kyrlpasm0q"
1370400657308536835,2021-03-12 15:45:52+00:00,"The story of paediatric surgery in Uganda

Dr @KisaPhyllis, Paediatric Surgeon, addresses the launch of @RCSI_GlobalSurg. 

@TMR_IntHospital @ASOU_Official #GlobalSurgery https://t.co/IrZDdzDrMl"
1370398433983524866,2021-03-12 15:37:02+00:00,"“For hope to be credible for the future, it needs to be tangible in the present.”

Dr Gary Parker @MercyShips calls for collaboration to make hope tangible in our world. 

#GlobalSurgery @RCSI_GlobalSurg https://t.co/4x2EHsbkuf"
1370393984540024838,2021-03-12 15:19:21+00:00,"It is our great honour to invite Dr Gary Parker @MercyShips to give the keynote address today.

Since 1978, #MercyShips has provided more than $1.53 billion in services, directly impacting more than 2.71 million people.

#GlobalSurgery @RCSI_GlobalSurg https://t.co/9YC8xV4cDL"
1370391891246731264,2021-03-12 15:11:02+00:00,"“The Lancet Commission Report ‘Global Surgery 2030’ was a seismic piece of research because it identified a clear cut need to change our strategy in the developing world in relation to surgical care.”

Mr Denis O’Brien addresses the launch of @RCSI_GlobalSurg. #GlobalSurgery https://t.co/LTnh0ji6f4"
1370391425024729090,2021-03-12 15:09:11+00:00,"“For more than a decade, RCSI and @Irish_Aid have partnered to train and retain surgeons in Africa.

RCSI’s global approach to leadership is Irish leadership at its best. I wish the @RCSI_GlobalSurg every success.”

Minister Colm Brophy @brophytalks addresses today's launch. https://t.co/vXf1tYv3as"
1370390558900895746,2021-03-12 15:05:44+00:00,"“Programmes like this get our students to think beyond the immediate need; it makes them more conscious of the global context of medicine.”

Professor Kieran Murphy @UofT #GlobalSurgery @RCSI_GlobalSurg https://t.co/xZt2JeNtWm"
1370390330437206021,2021-03-12 15:04:50+00:00,"“@RCSI_GlobalSurg is particularly unique in its focus on patient-centred outcomes. For in the end, the reason we’re all doing this work is to improve the access of patients around the globe.” 

Professor Barbara Bass @ACSPastPrez98. #GlobalSurgery https://t.co/HzbUeJs0f5"
1370389950852694017,2021-03-12 15:03:19+00:00,"“We need more exceptional minds engaging in #GlobalSurgery to tackle the major challenges that exist across different health systems.” 

Professor the Lord Ara Darzi of Denham on the urgency of @RCSI_GlobalSurg. #GlobalSurgery https://t.co/wVhTMlSzmN"
1370389762016739333,2021-03-12 15:02:34+00:00,"“5 billion people do not have access to safe, affordable surgical and anaesthesia care when needed.”

Prof @JohnMeara addresses the launch of @RCSIGlobalSurg.

@HarvardPGSSC @HarvardMed #GlobalSurgery https://t.co/3n2ROVESF7"
1370389603786616832,2021-03-12 15:01:56+00:00,"“For over 15 years, RCSI has pioneered and accelerated change to provide solutions to the surgical deficit.
@RCSI_GlobalSurg reflects our commitment to global health and well-being.”

Professor Cathal Kelly opens the official launch of @RCSI_GlobalSurg. #GlobalSurgery https://t.co/J10X3zmzhy"
1370372457903833090,2021-03-12 13:53:48+00:00,"Delegates from 58 countries will join us today for the official launch of @RCSI_GlobalSurg.

Final call to register at https://t.co/Zirk5RQhU8 
#GlobalSurgery https://t.co/E281r0uDHu"
1370334512790528004,2021-03-12 11:23:02+00:00,"Envisioning a future where every child has access to surgical care. 

Dr @KisaPhyllis will address the launch of @RCSI_GlobalSurg today. 

Join us: https://t.co/Zirk5RQhU8
#GlobalSurgery @ASOU_Official https://t.co/czPN2H5H63"
1370320042001367043,2021-03-12 10:25:31+00:00,"@AnnetteSweenTUD @RCSIHealthPlus @DrTrudyMeehan @PadraicDunne2 Thanks for all your great support, @AnnetteSweenTUD! 🙌"
1370317916726554625,2021-03-12 10:17:05+00:00,"This course is for anyone who wants to better understand the science behind their own health and happiness.

Sign up today: https://t.co/hGiHOdKMER 

@RCSIHealthPlus #LifestyleMedicine https://t.co/fG36yCuTtg"
1370313682677293056,2021-03-12 10:00:15+00:00,"More than 15,500 people have now signed up to 'The Science of Health and Happiness', our free online course.

@cian_mccormack reports @RTENewsAtOne. 
► https://t.co/b42YiaEKf0 https://t.co/5qgoRQQZvZ"
1370309552013475840,2021-03-12 09:43:50+00:00,"Transforming lives and restoring dignity in thousands of people in great need.

Dr Gary Parker @MercyShips will address the launch of @RCSI_GlobalSurg today.

Join us: https://t.co/Zirk5RQhU8 #GlobalSurgery https://t.co/TC5Gltk9CR"
1370106675416420354,2021-03-11 20:17:41+00:00,"Safe surgery saves lives

Prof. @markshrime, O'Brien Chair of #GlobalSurgery, will address the launch of @RCSI_GlobalSurg. 

Join us tomorrow. https://t.co/Zirk5RQhU8 https://t.co/vdiCRysLcJ"
1370035281659899907,2021-03-11 15:33:59+00:00,"Just 24 hours until the official launch of the RCSI Institute of Global Surgery @RCSI_GlobalSurg.

Join us tomorrow. https://t.co/Zirk5RQhU8 
#GlobalSurgery #GlobalHealth https://t.co/TEShXvcSn9"
1369977461941952514,2021-03-11 11:44:14+00:00,"In this video, Professor Cathal Kelly, RCSI CEO, is joined by RCSI SU Presidents @kategenoud and  @dupreezsmith24  as we reflect on the last year.

https://t.co/2ck46sRYiH"
1369976182133972995,2021-03-11 11:39:09+00:00,"Today we mark the one year anniversary of our campus closing due to the pandemic. ⁣
⁣
Since then our university, and our lives, have been transformed in a way we could have never imagined.⁣ ⁣

► https://t.co/2ck46sRYiH 
@RCSI_SU_ @RCSIPGSU https://t.co/u5GycWICF2"
1369948030380761091,2021-03-11 09:47:17+00:00,"Targeting arginase-2 may protect the body from unchecked damage caused by inflammatory diseases.

Research led by Dr @clairemccoy_dub is published in @NatureComms. https://t.co/CUd8vhCGgA #RCSIdiscover https://t.co/rUL7YcL22j"
1369672538545131522,2021-03-10 15:32:35+00:00,"The RCSI Institute of Global Surgery @RCSI_GlobalSurg will be officially launched on Friday.

Join us: https://t.co/Zirk5RQhU8 
#GlobalSurgery #GlobalHealth https://t.co/KpaVZjt7ed"
1369664308402094083,2021-03-10 14:59:52+00:00,"#RCSIResearchDay focuses on #COVID19 and advances across the spectrum of health research. @RCSI_Research 
https://t.co/e6Onbwb0FH"
1369593523327098882,2021-03-10 10:18:36+00:00,"Ensuring access to safe, affordable and timely surgical care for all people

Dr Geoffrey C. Ibbotson @surgfoundation will address the launch of @RCSI_GlobalSurg on Friday.

https://t.co/Zirk5RQhU8 #GlobalSurgery https://t.co/YxaCNtQguI"
1369582051599523841,2021-03-10 09:33:01+00:00,"Professor Adrian Hill, Director @VaccineTrials, will deliver the John J Ryan distinguished lecture where he will describe the rapid development of the #COVID19 Oxford/AstraZeneca vaccine.

#RCSIResearchDay https://t.co/r2ig92IBYQ"
1369579607335264256,2021-03-10 09:23:18+00:00,"RCSI scientists will showcase their most recent research findings at #RCSIResearchDay today.

The event showcases their commitment to pivoting their expertise in response to the #COVID19 crisis while continuing vital work in other areas. https://t.co/Df6g8o2eSt"
1369243700912603137,2021-03-09 11:08:32+00:00,"Providing free life-saving surgeries for people where medical care is nearly non-existent.

Dr Gary Parker @MercyShips will address at the launch of @RCSI_GlobalSurg.

Join us on Friday. https://t.co/Zirk5RQhU8
#GlobalSurgery https://t.co/1wbzUpQEZl"
1369231263509446657,2021-03-09 10:19:06+00:00,"""In no other city are there so many ruins and waste places.""

On the centenary of his death, we're delighted to honour Sir Charles A. Cameron, a tireless population health campaigner for the city of #Dublin and its people. #histmed
https://t.co/ZzhMB3tK1p"
1369216930205364224,2021-03-09 09:22:09+00:00,"Professionalism in a pandemic. What lessons have we learned from COVID-19?

Join the conversation at the @RCSI_MedProf conference.
https://t.co/Fsves7KC7G https://t.co/wYqoo7wojF"
1368982944384221185,2021-03-08 17:52:23+00:00,"Launching the RCSI Institute of #GlobalSurgery 
@RCSI_GlobalSurg

Join us on Friday. https://t.co/Zirk5RQhU8 #HealthforAll https://t.co/6rqVLFTlmR"
1368931963248259075,2021-03-08 14:29:48+00:00,"Sustaining Healthcare in a COVID-19 World.

Registration is now open for the National #HealthcareOutcomes Conference. https://t.co/8020PVQ0lr https://t.co/rkphIuBcIR"
1368865730909908996,2021-03-08 10:06:37+00:00,"1.7 billion children lack access to safe, affordable, and timely surgery.

Dr Phyllis P. Kisa @TMR_IntHospital will address global pediatric surgery on Friday. https://t.co/Zirk5RQhU8

#GlobalSurgery #HealthforAll https://t.co/RbE5ve9c1R"
1368850865193385995,2021-03-08 09:07:32+00:00,"‘I have a role to encourage other women into this specialty’ 

A must-read interview with Ms Catherine Moran, Ireland’s first woman consultant neurosurgeon @Beaumont_Dublin. 

#ILookLikeASurgeon #IWD2021 
https://t.co/N2HmRUdmHh"
1368643842640056320,2021-03-07 19:24:54+00:00,"In celebration of #IWD2021 , hear the stories of eight women in healthcare in our #WomenOnWalls podcast series. 

https://t.co/grZBiCQLeY https://t.co/gSoPhpOlcx"
1368300338764275720,2021-03-06 20:39:57+00:00,@thegpclub_ @docmait @WalleyRay @DrMarkMurphy Well done everyone. What an incredible achievement. 👏👏👏
1368125763422142465,2021-03-06 09:06:15+00:00,"‘Crucially important’ more expert women are heard in media, #WomenOnAir event hears

@RCSI_Equality @WomenInResIE @WomenOnAirIE 
https://t.co/72X0N7VSYd"
1367873060267831299,2021-03-05 16:22:06+00:00,"Launching the RCSI Institute of Global Surgery @RCSI_GlobalSurg

Join us on 12 March.
#GlobalSurgery #HealthforAll"
1367866084158803969,2021-03-05 15:54:22+00:00,"Our special thanks to @DearbhailDibs, @DrSumiDunne, Dr @abigailruthf, Prof. @SamuelMcConkey1, Prof. @susanmsmith, Noelle O'Reilly and partners @RCSI_Equality, @WomenInResIE and @WomenOnAirIE.

#WomenOnAir"
1367865197990395908,2021-03-05 15:50:51+00:00,"More than 200 people joined our #WomenOnAir event today; a community of women and men who want to hear and see more women in media. 

Watch it back: https://t.co/8KFZRnV7Re 
#IWD2021 https://t.co/zrxe5JI0WG"
1367822566489006082,2021-03-05 13:01:27+00:00,"“We need to value expertise. Women who have expertise should be prepared and happy to talk about that.”

Prof. @susanmsmith on the women's ability to recognise and leverage their own power to change the narrative.

#WomenonAir https://t.co/qqwZF2R9gh"
1367820704054382595,2021-03-05 12:54:03+00:00,"“Once you’re on Twitter, there’s an avalanche of criticism.”

Prof. @SamuelMcConkey1 on dealing with negative commentary and people's frustration with restrictions in a global public health crisis. 

#IWD2021 #WomenOnAir https://t.co/7VCzrFTMOi"
